learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
4500000.0,15.578125,1.995039392366178E-5,4500000.0,97.15117777777778,94.15866489492439,94.15933719227027,93.24710993772656,4500000.0,7999488.0,3147.0,1976.0,1976.0,10.0,3971.043103448276,0.0,1.0184503767576052
4600000.0,15.953125,2.0737118579240314E-5,4600000.0,97.18052173913043,94.2189059277992,94.21885238228961,93.31678193898657,4600000.0,8109496.0,3193.0,2002.0,2002.0,10.0,3971.043103448276,0.0,1.0184503767576052
4700000.0,16.328125,2.1529151773494156E-5,4700000.0,97.21036170212766,94.2799747616678,94.28025124264599,93.38697539855788,4700000.0,8164216.0,3221.0,2019.0,2019.0,10.0,3971.043103448276,0.0,1.0184503767576052
4800000.0,16.703125,2.2331051554323903E-5,4800000.0,97.23841666666667,94.337477882983,94.33764558384114,93.45327141345153,4800000.0,8265920.0,3261.0,2045.0,2045.0,10.0,3971.043103448276,0.0,1.0184503767576052
4900000.0,17.09375,2.3183002324205723E-5,4900000.0,97.2672857142857,94.39657364979702,94.39688810388496,93.52122802637511,4900000.0,8430568.0,3328.0,2092.0,2092.0,10.0,3971.043103448276,0.0,1.0184503767576052
5000000.0,17.625,2.436085775520446E-5,5000000.0,97.29366,94.45059011418236,94.45098969522824,93.58335048334585,5000000.0,8570288.0,3375.0,2120.0,2120.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5100000.0,18.0,2.520142294492366E-5,5100000.0,97.31945098039215,94.50336874738376,94.50406623036785,93.64392141984719,5100000.0,8664480.0,3409.0,2143.0,2143.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5200000.0,18.375,2.6048170564334014E-5,5200000.0,97.3445,94.55490744171247,94.55566187745015,93.70398048172852,5200000.0,8728208.0,3442.0,2161.0,2161.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5300000.0,18.734375,2.6868409735875E-5,5300000.0,97.36915094339622,94.60539049414093,94.60678477189795,93.76213483648726,5300000.0,8822568.0,3486.0,2186.0,2186.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5400000.0,19.125,2.7767625126418556E-5,5400000.0,97.39372222222222,94.65586045525484,94.65711160809023,93.82062111234,5400000.0,8898280.0,3521.0,2205.0,2205.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5500000.0,19.5,2.864082308305014E-5,5500000.0,97.41772727272728,94.70499738875672,94.70653657474807,93.87706095476894,5500000.0,9000856.0,3557.0,2229.0,2229.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5600000.0,19.890625,2.9561724869482638E-5,5600000.0,97.44035714285715,94.75136761344596,94.75281989257448,93.93050697246457,5600000.0,9112880.0,3598.0,2254.0,2254.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5700000.0,20.296875,3.0532097929002105E-5,5700000.0,97.46307017543859,94.79805049379779,94.7994793905028,93.98476943037403,5700000.0,9233104.0,3669.0,2300.0,2300.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5800000.0,20.71875,3.155609059225148E-5,5800000.0,97.4846551724138,94.84232539887287,94.84394896467244,94.03592182801918,5800000.0,9382432.0,3718.0,2332.0,2332.0,10.0,3968.9207547169813,0.0,1.0185611981395066
5900000.0,21.125,3.255471965530888E-5,5900000.0,97.50605084745763,94.88628159135449,94.88786645214256,94.08691423909855,5900000.0,9501960.0,3757.0,2356.0,2356.0,10.0,3968.9207547169813,0.0,1.0185611981395066
6000000.0,21.6875,3.395395498955624E-5,6000000.0,97.5271,94.92934903947165,94.93077103364112,94.1363513494288,6000000.0,9615472.0,3811.0,2389.0,2389.0,10.0,3950.80117203851,0.0,1.0187538989394884
6100000.0,22.078125,3.4934560858851516E-5,6100000.0,97.54745901639345,94.97110567391537,94.9723961511887,94.18462046781922,6100000.0,9703688.0,3835.0,2404.0,2404.0,10.0,3950.80117203851,0.0,1.0187538989394884
6200000.0,22.46875,3.592311611606016E-5,6200000.0,97.56822580645161,95.01365132665033,95.01467458657874,94.23363401150061,6200000.0,9782352.0,3870.0,2426.0,2426.0,10.0,3950.80117203851,0.0,1.0187538989394884
6300000.0,22.875,3.696963333317804E-5,6300000.0,97.58884126984127,95.05593136635882,95.05665855592845,94.28246977371974,6300000.0,9957616.0,3943.0,2476.0,2476.0,10.0,3950.80117203851,0.0,1.0187538989394884
6400000.0,23.28125,3.802935579895146E-5,6400000.0,97.60796875,95.09510121093463,95.09608112527783,94.32750199995479,6400000.0,1.0083264E7,3985.0,2503.0,2503.0,10.0,3950.80117203851,0.0,1.0187538989394884
6500000.0,23.6875,3.9098867435111774E-5,6500000.0,97.62704615384615,95.1341309661418,95.13594976570933,94.37225599043762,6500000.0,1.0176408E7,4017.0,2525.0,2525.0,10.0,3950.80117203851,0.0,1.0187538989394884
6600000.0,24.125,4.0266368758036866E-5,6600000.0,97.6455303030303,95.17202294978433,95.1737940386053,94.41596238091763,6600000.0,1.0315296E7,4076.0,2562.0,2562.0,10.0,3950.80117203851,0.0,1.0187538989394884
6700000.0,24.546875,4.140881430228345E-5,6700000.0,97.6640895522388,95.21023464804048,95.21176203155466,94.46057246815394,6700000.0,1.0467768E7,4115.0,2589.0,2589.0,10.0,3950.80117203851,0.0,1.0187538989394884
6800000.0,24.96875,4.256100904765643E-5,6800000.0,97.68211764705882,95.24726723067943,95.24852571534684,94.50355698144789,6800000.0,1.0557096E7,4165.0,2620.0,2620.0,11.0,3950.80117203851,0.0,1.0187538989394884
6900000.0,25.4375,4.3851451547299E-5,6900000.0,97.699884057971,95.28358568652155,95.28460729176291,94.54512896321773,6900000.0,1.0641424E7,4188.0,2633.0,2633.0,11.0,3950.80117203851,0.0,1.0187538989394884
7000000.0,26.046875,4.553915648203758E-5,7000000.0,97.71762857142858,95.3199910429302,95.32097804755402,94.5872693806322,7000000.0,1.070568E7,4232.0,2658.0,2658.0,11.0,3954.040632054176,0.0,1.0186339658834007
7100000.0,26.453125,4.6676275863622634E-5,7100000.0,97.73525352112677,95.3562667028776,95.35730372115584,94.62959010784105,7100000.0,1.0819696E7,4282.0,2686.0,2686.0,11.0,3954.040632054176,0.0,1.0186339658834007
7200000.0,26.890625,4.7911563888192185E-5,7200000.0,97.75134722222222,95.38926974877333,95.39008445186016,94.66770785508817,7200000.0,1.0914216E7,4322.0,2712.0,2712.0,11.0,3954.040632054176,0.0,1.0186339658834007
7300000.0,27.328125,4.915980712717607E-5,7300000.0,97.76778082191781,95.42296373195794,95.42415164616195,94.70661286827894,7300000.0,1.102868E7,4361.0,2736.0,2736.0,11.0,3954.040632054176,0.0,1.0186339658834007
7400000.0,27.765625,5.0422309432178745E-5,7400000.0,97.78416216216216,95.45663335196892,95.4574882657136,94.74569971032325,7400000.0,1.1154664E7,4441.0,2785.0,2785.0,11.0,3954.040632054176,0.0,1.0186339658834007
7500000.0,28.203125,5.1695731494368786E-5,7500000.0,97.79962666666665,95.4883405092891,95.48911681232524,94.78232386849386,7500000.0,1.1251144E7,4480.0,2809.0,2809.0,11.0,3954.040632054176,0.0,1.0186339658834007
7600000.0,28.671875,5.307556155862081E-5,7600000.0,97.81468421052631,95.51928983030892,95.51990556637247,94.81825808683888,7600000.0,1.1378544E7,4532.0,2841.0,2841.0,11.0,3954.040632054176,0.0,1.0186339658834007
7700000.0,29.125,5.442699585627351E-5,7700000.0,97.82975324675324,95.55027996080716,95.55102428754331,94.8543404118523,7700000.0,1.1528672E7,4575.0,2867.0,2867.0,11.0,3954.040632054176,0.0,1.0186339658834007
7800000.0,29.546875,5.569085937976424E-5,7800000.0,97.8444358974359,95.58041158751156,95.58140359960002,94.8892007639419,7800000.0,1.1580272E7,4595.0,2877.0,2877.0,11.0,3954.040632054176,0.0,1.0186339658834007
7900000.0,29.984375,5.701262898380973E-5,7900000.0,97.85924050632912,95.61069351902019,95.61140029079144,94.9239751829449,7900000.0,1.1678312E7,4621.0,2893.0,2893.0,11.0,3954.040632054176,0.0,1.0186339658834007
8000000.0,30.609375,5.8913145330734565E-5,8000000.0,97.8737,95.6403868508955,95.64097774080852,94.95836973931145,8000000.0,1.1754224E7,4670.0,2922.0,2922.0,11.0,3948.183436002738,0.0,1.0188644965514946
8100000.0,31.0625,6.030246728591415E-5,8100000.0,97.88750617283951,95.6687286032907,95.66958217562043,94.99119642295226,8100000.0,1.185188E7,4712.0,2946.0,2946.0,11.0,3948.183436002738,0.0,1.0188644965514946
8200000.0,31.5,6.16524526008612E-5,8200000.0,97.90043902439024,95.69525894020613,95.69599038420192,95.02187565329857,8200000.0,1.1927608E7,4736.0,2961.0,2961.0,11.0,3948.183436002738,0.0,1.0188644965514946
8300000.0,31.9375,6.301225845365683E-5,8300000.0,97.91409638554217,95.72327290668717,95.72407872456873,95.05426086867097,8300000.0,1.2014376E7,4767.0,2978.0,2978.0,11.0,3948.183436002738,0.0,1.0188644965514946
8400000.0,32.375,6.438262459899611E-5,8400000.0,97.92734523809524,95.75048151438413,95.75110857304625,95.08582718837104,8400000.0,1.210768E7,4794.0,2993.0,2993.0,11.0,3948.183436002738,0.0,1.0188644965514946
8500000.0,32.8125,6.575982691073378E-5,8500000.0,97.93962352941176,95.77567753732015,95.77647426809014,95.11495879993316,8500000.0,1.216808E7,4822.0,3010.0,3010.0,11.0,3948.183436002738,0.0,1.0188644965514946
8600000.0,33.234375,6.709325237251406E-5,8600000.0,97.9525465116279,95.80222434327813,95.80285046047292,95.14579754661267,8600000.0,1.221764E7,4845.0,3023.0,3023.0,11.0,3948.183436002738,0.0,1.0188644965514946
8700000.0,33.65625,6.84312058082368E-5,8700000.0,97.96483908045977,95.82738339663386,95.82801700565102,95.17471389728944,8700000.0,1.2259128E7,4869.0,3035.0,3035.0,11.0,3948.183436002738,0.0,1.0188644965514946
8800000.0,34.109375,6.987703336764957E-5,8800000.0,97.97723863636364,95.85285982839487,95.85356723478827,95.20430527584884,8800000.0,1.2333912E7,4891.0,3046.0,3046.0,11.0,3948.183436002738,0.0,1.0188644965514946
8900000.0,34.53125,7.122702181934277E-5,8900000.0,97.98980898876405,95.87862510118532,95.87939087388735,95.23401686596524,8900000.0,1.23694E7,4931.0,3069.0,3069.0,11.0,3948.183436002738,0.0,1.0188644965514946
9000000.0,35.1875,7.333903867725492E-5,9000000.0,98.00227777777778,95.90415346599704,95.90503890093473,95.2633984612203,9000000.0,1.2440288E7,4952.0,3081.0,3081.0,11.0,3962.059071729958,0.0,1.019102319436289
9100000.0,35.640625,7.480646448028793E-5,9100000.0,98.0145054945055,95.92926216093962,95.9301915679642,95.29253110087241,9100000.0,1.251816E7,4989.0,3104.0,3104.0,11.0,3962.059071729958,0.0,1.019102319436289
9200000.0,36.109375,7.633580480210692E-5,9200000.0,98.026,95.95292401478909,95.95379598984483,95.32017146589945,9200000.0,1.2611456E7,5030.0,3129.0,3129.0,11.0,3962.059071729958,0.0,1.019102319436289
9300000.0,36.5625,7.782356845887587E-5,9300000.0,98.0368494623656,95.97515183751193,95.97599522337742,95.34578583471884,9300000.0,1.2691656E7,5071.0,3151.0,3151.0,12.0,3962.059071729958,0.0,1.019102319436289
9400000.0,37.03125,7.937585812113767E-5,9400000.0,98.04794680851063,95.99794724117284,95.99863752226182,95.37225745353479,9400000.0,1.2800704E7,5124.0,3188.0,3188.0,12.0,3962.059071729958,0.0,1.019102319436289
9500000.0,37.5,8.093624349890485E-5,9500000.0,98.05976842105262,96.0221620253843,96.0230107070299,95.4001492339904,9500000.0,1.2867464E7,5146.0,3199.0,3199.0,12.0,3962.059071729958,0.0,1.019102319436289
9600000.0,37.984375,8.256091690984453E-5,9600000.0,98.07089583333334,96.04498294612578,96.04614460990068,95.42650009236202,9600000.0,1.2965424E7,5165.0,3210.0,3210.0,12.0,3962.059071729958,0.0,1.019102319436289
9700000.0,38.4375,8.408758103744024E-5,9700000.0,98.08173195876289,96.06725714350803,96.06845260293446,95.45239806620847,9700000.0,1.3023504E7,5201.0,3234.0,3234.0,12.0,3962.059071729958,0.0,1.019102319436289
9800000.0,38.890625,8.562559054957497E-5,9800000.0,98.09242857142857,96.08921685899988,96.09035708414947,95.47786246985314,9800000.0,1.3120288E7,5241.0,3257.0,3257.0,12.0,3962.059071729958,0.0,1.019102319436289
9900000.0,39.34375,8.717267224306449E-5,9900000.0,98.10317171717172,96.11124937026426,96.11222068995217,95.5033498709691,9900000.0,1.319768E7,5276.0,3276.0,3276.0,12.0,3962.059071729958,0.0,1.019102319436289
1.0E7,40.046875,8.958800058786034E-5,1.0E7,98.11393000000001,96.13329891637945,96.13421047561384,95.52879305362382,1.0E7,1.3278408E7,5302.0,3292.0,3292.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.01E7,40.5,9.115080433225054E-5,1.01E7,98.12438613861386,96.15469467405265,96.15563043464144,95.55334752979661,1.01E7,1.33318E7,5316.0,3299.0,3299.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.02E7,40.953125,9.271866464081946E-5,1.02E7,98.1343431372549,96.17522295375083,96.1762067091249,95.57738261519088,1.02E7,1.3374936E7,5325.0,3305.0,3305.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.03E7,41.421875,9.434454042800807E-5,1.03E7,98.14405825242719,96.19506470193431,96.1960240947792,95.60006693278663,1.03E7,1.340752E7,5360.0,3327.0,3327.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.04E7,41.890625,9.598079561126522E-5,1.04E7,98.15338461538462,96.2142051300635,96.21521603448655,95.62222496777898,1.04E7,1.3493112E7,5382.0,3338.0,3338.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.05E7,42.34375,9.756763679130625E-5,1.05E7,98.16334285714285,96.23467591149505,96.23567435847535,95.64602999863634,1.05E7,1.3536856E7,5425.0,3364.0,3364.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.06E7,42.828125,9.927367529598997E-5,1.06E7,98.17295283018868,96.25442144687808,96.25560208654764,95.66896486947654,1.06E7,1.3614744E7,5458.0,3385.0,3385.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.07E7,43.28125,1.0088284150697291E-4,1.07E7,98.18214018691589,96.27326426745894,96.27415889344371,95.69074837166025,1.07E7,1.3727304E7,5474.0,3396.0,3396.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.08E7,43.75,1.0255083441734314E-4,1.08E7,98.19150925925926,96.2924298896155,96.29336250814848,95.71273476935072,1.08E7,1.3754832E7,5492.0,3405.0,3405.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.09E7,44.21875,1.0422339662909507E-4,1.09E7,98.20077981651376,96.31141533337272,96.31221023871018,95.73458674547544,1.09E7,1.3792512E7,5520.0,3422.0,3422.0,12.0,3957.4167679222355,0.0,1.0192351503889832
1.1E7,44.9375,1.0679632218347654E-4,1.1E7,98.20983636363636,96.32999136230836,96.33068585492235,95.75608033012047,1.1E7,1.3837312E7,5557.0,3445.0,3445.0,12.0,3940.1846153846154,0.0,1.019403067761628
1.11E7,45.40625,1.0848183171927099E-4,1.11E7,98.21901801801802,96.34879367675984,96.34939540999106,95.77772556892815,1.11E7,1.389928E7,5586.0,3461.0,3461.0,12.0,3940.1846153846154,0.0,1.019403067761628
1.12E7,45.890625,1.1023470941129035E-4,1.12E7,98.22776785714285,96.36677035940636,96.3672807461121,95.79858969436323,1.12E7,1.3988536E7,5603.0,3471.0,3471.0,12.0,3940.1846153846154,0.0,1.019403067761628
1.13E7,46.375,1.1199261647157575E-4,1.13E7,98.2367168141593,96.38512998904285,96.38561166843864,95.81983133392552,1.13E7,1.4028672E7,5636.0,3492.0,3492.0,12.0,3940.1846153846154,0.0,1.019403067761628
1.14E7,46.859375,1.1375955373902492E-4,1.14E7,98.24609649122807,96.40438245734991,96.40478381592608,95.84214780530826,1.14E7,1.4100736E7,5666.0,3513.0,3513.0,12.0,3940.1846153846154,0.0,1.019403067761628
1.15E7,47.453125,1.15939943837778E-4,1.15E7,98.25444347826087,96.42148211005222,96.42196561155656,95.86185016664824,1.15E7,1.419492E7,5696.0,3531.0,3531.0,12.0,3940.1846153846154,0.0,1.019403067761628
1.16E7,47.921875,1.1766836115081482E-4,1.16E7,98.26252586206896,96.43806698040959,96.43857416446167,95.88104872042888,1.16E7,1.4253112E7,5730.0,3551.0,3551.0,12.0,3940.1846153846154,0.0,1.019403067761628
1.17E7,48.40625,1.1946249530107402E-4,1.17E7,98.27123931623932,96.45597466888218,96.45637831755187,95.90186935865009,1.17E7,1.4317776E7,5761.0,3571.0,3571.0,12.0,3940.1846153846154,0.0,1.019403067761628
1.18E7,48.890625,1.2126645160606129E-4,1.18E7,98.27944067796611,96.47284139816021,96.47315940302926,95.92151754758306,1.18E7,1.439616E7,5792.0,3591.0,3591.0,13.0,3940.1846153846154,0.0,1.019403067761628
1.19E7,49.421875,1.2325707198922623E-4,1.19E7,98.28773949579832,96.48986229354729,96.49017490473076,95.94120292849941,1.19E7,1.4484112E7,5822.0,3609.0,3609.0,13.0,3940.1846153846154,0.0,1.019403067761628
1.2E7,50.203125,1.2619671246890597E-4,1.2E7,98.29566666666668,96.50612873990846,96.5064911417037,95.96003731809847,1.2E7,1.454476E7,5854.0,3628.0,3628.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.21E7,50.71875,1.281501995011543E-4,1.21E7,98.30370247933884,96.52260102552806,96.52298357458199,95.97906115274148,1.21E7,1.4644648E7,5873.0,3639.0,3639.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.22E7,51.265625,1.302314975247201E-4,1.22E7,98.31172131147541,96.53904960664026,96.5395110154503,95.99810367975503,1.22E7,1.4711216E7,5896.0,3652.0,3652.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.23E7,51.78125,1.3219852763642038E-4,1.23E7,98.31956910569104,96.55512067874564,96.55558682906448,96.01661476720014,1.23E7,1.4746176E7,5925.0,3671.0,3671.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.24E7,52.296875,1.3417225085302358E-4,1.24E7,98.32757258064517,96.57153053199032,96.57191909781307,96.03557906303395,1.24E7,1.4796352E7,5970.0,3701.0,3701.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.25E7,52.796875,1.360970462620672E-4,1.25E7,98.335016,96.58678520994523,96.58715781675046,96.05319200985815,1.25E7,1.488048E7,6013.0,3730.0,3730.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.26E7,53.3125,1.3809894838939522E-4,1.26E7,98.34248412698413,96.60210480687047,96.60245537740538,96.07090865375753,1.26E7,1.50076E7,6048.0,3752.0,3752.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.27E7,53.796875,1.399902555082614E-4,1.27E7,98.34975590551181,96.61701499336603,96.61743971201732,96.08813908075628,1.27E7,1.5093248E7,6074.0,3768.0,3768.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.28E7,54.328125,1.4207897022263042E-4,1.28E7,98.3571015625,96.63211882927867,96.63255737387803,96.10573953004653,1.28E7,1.5197864E7,6116.0,3795.0,3795.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.29E7,54.84375,1.4411774525393005E-4,1.29E7,98.36392248062016,96.64611766777337,96.6464845162044,96.12195766408284,1.29E7,1.5284024E7,6150.0,3815.0,3815.0,13.0,3932.513781697905,0.0,1.0194572711037095
1.3E7,55.734375,1.4766356522967621E-4,1.3E7,98.37122307692307,96.66106491758138,96.66144879256774,96.1391489793883,1.3E7,1.5389488E7,6174.0,3827.0,3827.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.31E7,56.375,1.5022494054088987E-4,1.31E7,98.3782748091603,96.67552096559834,96.6760028232212,96.15584979575587,1.31E7,1.5455096E7,6203.0,3843.0,3843.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.32E7,56.984375,1.5267143986420705E-4,1.32E7,98.38517424242424,96.6896628720103,96.69008608133348,96.17219132201508,1.32E7,1.5518968E7,6235.0,3862.0,3862.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.33E7,57.5625,1.5499935870239923E-4,1.33E7,98.39212030075188,96.70393149053893,96.70431249790022,96.18875914924682,1.33E7,1.5564976E7,6273.0,3887.0,3887.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.34E7,58.171875,1.5746538339751873E-4,1.34E7,98.3985895522388,96.71720020388625,96.71758645496001,96.20409031119563,1.34E7,1.5642824E7,6323.0,3921.0,3921.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.35E7,58.875,1.6032792556668732E-4,1.35E7,98.40520000000001,96.73074440709739,96.7310884574466,96.21969516729278,1.35E7,1.5736992E7,6354.0,3944.0,3944.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.36E7,59.671875,1.6359096418859227E-4,1.36E7,98.41196323529412,96.7445869584339,96.7450057851191,96.23560724108722,1.36E7,1.5828304E7,6397.0,3973.0,3973.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.37E7,60.328125,1.662970959700437E-4,1.37E7,98.41843795620437,96.75784507571326,96.75812290896653,96.25086212833314,1.37E7,1.5939768E7,6427.0,3991.0,3991.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.38E7,60.9375,1.6882194018560563E-4,1.38E7,98.4245652173913,96.77040689489455,96.77064925531536,96.26536985567195,1.38E7,1.6015936E7,6472.0,4018.0,4018.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.39E7,61.515625,1.7122978819922232E-4,1.39E7,98.43092086330935,96.7833808697519,96.78348843039805,96.28017638726745,1.39E7,1.60994E7,6505.0,4042.0,4042.0,13.0,3944.817350405017,0.0,1.0193863394771454
1.4E7,62.375,1.7483544768765567E-4,1.4E7,98.43707857142857,96.79600809680015,96.7962196947368,96.2947540752642,1.4E7,1.6218264E7,6539.0,4062.0,4062.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.41E7,62.96875,1.7733873702430473E-4,1.41E7,98.44352482269504,96.8092524588911,96.80954651578632,96.31016020303426,1.41E7,1.629708E7,6567.0,4076.0,4076.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.42E7,63.546875,1.7978886902306432E-4,1.42E7,98.44956338028169,96.82161648480216,96.8220158854458,96.32439583306204,1.42E7,1.638212E7,6597.0,4097.0,4097.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.43E7,64.125,1.8225163237528042E-4,1.43E7,98.45566433566434,96.83408159794091,96.8343429921422,96.3386676092448,1.43E7,1.6466576E7,6624.0,4115.0,4115.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.44E7,64.671875,1.8459310991198027E-4,1.44E7,98.46147916666666,96.84601273796294,96.84620414068895,96.35248075004087,1.44E7,1.655024E7,6653.0,4134.0,4134.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.45E7,65.203125,1.8687705894181915E-4,1.45E7,98.46724137931034,96.85781788532799,96.85800974957101,96.36607944036479,1.45E7,1.6618424E7,6675.0,4145.0,4145.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.46E7,65.8125,1.8950569837923261E-4,1.46E7,98.47342465753425,96.87050566429298,96.87061931634378,96.38078176932486,1.46E7,1.6674344E7,6697.0,4156.0,4156.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.47E7,66.390625,1.920111285936501E-4,1.47E7,98.47923129251701,96.88240850044292,96.88257165491738,96.39454138794828,1.47E7,1.6751856E7,6719.0,4170.0,4170.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.48E7,66.9375,1.9438756225604768E-4,1.48E7,98.48513513513514,96.89454194135536,96.89466759577327,96.40864897282876,1.48E7,1.679732E7,6741.0,4184.0,4184.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.49E7,67.578125,1.971795437728158E-4,1.49E7,98.4910134228188,96.90658698722304,96.90673639427098,96.4225479133134,1.49E7,1.6846552E7,6764.0,4197.0,4197.0,13.0,3916.6696208764156,0.0,1.0194067549023502
1.5E7,68.453125,2.0100696756142293E-4,1.5E7,98.49643999999999,96.91771495658726,96.91783208803366,96.43541334199874,1.5E7,1.6908336E7,6783.0,4208.0,4208.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.51E7,68.984375,2.033376927849733E-4,1.51E7,98.50201986754968,96.92915683666412,96.92929553468704,96.44864273765143,1.51E7,1.6958776E7,6803.0,4221.0,4221.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.52E7,69.5625,2.0587865159743359E-4,1.52E7,98.5076052631579,96.94060611902383,96.94071904781492,96.46186425146836,1.52E7,1.6989408E7,6830.0,4239.0,4239.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.53E7,70.09375,2.082241867901757E-4,1.53E7,98.51302614379085,96.9517277258221,96.95186874172592,96.47474531012222,1.53E7,1.7066536E7,6866.0,4260.0,4260.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.54E7,70.65625,2.107180416351184E-4,1.54E7,98.51866883116884,96.96327803866757,96.96349337026614,96.48802997455833,1.54E7,1.713764E7,6870.0,4262.0,4262.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.55E7,71.203125,2.1314719074224636E-4,1.55E7,98.52436774193548,96.97497357184854,96.97516845837181,96.50158254203681,1.55E7,1.7169928E7,6879.0,4268.0,4268.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.56E7,71.765625,2.15650283142976E-4,1.56E7,98.52979487179488,96.98607872689713,96.98632221381118,96.5143633270754,1.56E7,1.720112E7,6901.0,4282.0,4282.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.57E7,72.296875,2.18020101407698E-4,1.57E7,98.53501910828025,96.99678814398844,96.99700813216182,96.52672982829056,1.57E7,1.7243224E7,6936.0,4304.0,4304.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.58E7,72.828125,2.203987231930821E-4,1.58E7,98.54044303797468,97.00788280547937,97.00800524990571,96.53946578631451,1.58E7,1.730728E7,6953.0,4314.0,4314.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.59E7,73.359375,2.2278275660937648E-4,1.59E7,98.54578616352201,97.01884039037635,97.01902092074374,96.55215451572771,1.59E7,1.7346656E7,6969.0,4325.0,4325.0,13.0,3941.847908745247,0.0,1.0193545711127359
1.6E7,74.21875,2.266478254912524E-4,1.6E7,98.5510625,97.02968225871118,97.02990795443509,96.56476542591915,1.6E7,1.7385088E7,6984.0,4334.0,4334.0,13.0,3935.099215505307,0.0,1.0193710597418193
1.61E7,74.796875,2.2925444054029256E-4,1.61E7,98.55631677018634,97.04045679635776,97.04068844897942,96.57722273697306,1.61E7,1.74284E7,6999.0,4343.0,4343.0,13.0,3935.099215505307,0.0,1.0193710597418193
1.62E7,75.375,2.3187122576119788E-4,1.62E7,98.56127777777778,97.05062069260464,97.05081126004418,96.58896179589794,1.62E7,1.74964E7,7031.0,4362.0,4362.0,13.0,3935.099215505307,0.0,1.0193710597418193
1.63E7,75.96875,2.3457193498163377E-4,1.63E7,98.56604294478528,97.06037676857615,97.06061187211742,96.6002003792311,1.63E7,1.7582336E7,7050.0,4373.0,4373.0,13.0,3935.099215505307,0.0,1.0193710597418193
1.64E7,76.53125,2.3713530956431185E-4,1.64E7,98.57101219512195,97.07055139612092,97.07073134971421,96.61192247528561,1.64E7,1.7615376E7,7088.0,4395.0,4395.0,13.0,3935.099215505307,0.0,1.0193710597418193
1.65E7,77.078125,2.3963568156533353E-4,1.65E7,98.57598787878787,97.08072091757154,97.08096174882395,96.62358284301503,1.65E7,1.7673352E7,7099.0,4402.0,4402.0,13.0,3935.099215505307,0.0,1.0193710597418193
